494,PropertyUseStandardized,580,Park
495,PropertyUseStandardized,581,"Race Track"
496,PropertyUseStandardized,582,"Racquet Court"
497,PropertyUseStandardized,583,"Tennis Club"
498,PropertyUseStandardized,584,"Rv Park"
499,PropertyUseStandardized,585,"Skating Rink"
500,PropertyUseStandardized,586,Stadium
501,PropertyUseStandardized,587,Stable
502,PropertyUseStandardized,588,"Swimming Pool"
503,PropertyUseStandardized,589,"Drive In Theater"
504,PropertyUseStandardized,590,Theater
505,PropertyUseStandardized,591,"Tourist Attraction/Exhibits"
506,PropertyUseStandardized,592,Library/Museum
507,PropertyUseStandardized,593,Theater
508,PropertyUseStandardized,594,"Aircraft Facility"
509,PropertyUseStandardized,595,Airport
510,PropertyUseStandardized,596,"Gas Production"
511,PropertyUseStandardized,597,"Marine Facility"
512,PropertyUseStandardized,598,Port/Harbor
513,PropertyUseStandardized,599,"Railroad Facility"
514,PropertyUseStandardized,600,"Recording Studio"
515,PropertyUseStandardized,601,"Radio Facility"
516,PropertyUseStandardized,602,"Telephone Facility"
517,PropertyUseStandardized,603,"TV Facility"
518,PropertyUseStandardized,604,"Transport Facility"
519,PropertyUseStandardized,605,"Truck Terminal"
520,PropertyUseStandardized,606,Utilities
521,PropertyUseStandardized,607,"Waste Disposal"
522,PropertyUseStandardized,608,Well/Water
523,PropertyUseStandardized,609,Well/Gas/Oil
524,PropertyUseStandardized,610,"Well/Gas/Oil Ii"
525,PropertyUseStandardized,611,Miscellaneous
526,PropertyUseStandardized,612,"Real Property (NEC)"
527,PropertyUseStandardized,613,None
528,PropertyUseStandardized,614,"Type Unknown"
529,PropertyUseStandardized,615,Condotel
530,AreaBuildingDefinitionCode,NULL,"Unknown or not provided"
531,AreaBuildingDefinitionCode,"0  ",Unknown
532,AreaBuildingDefinitionCode,10,"Living Area"
533,AreaBuildingDefinitionCode,11,"Heated Area"
534,AreaBuildingDefinitionCode,12,"Adjusted Area"
535,AreaBuildingDefinitionCode,13,"Gross Area"
536,AreaBuildingDefinitionCode,14,"Effective Area"
537,AreaBuildingDefinitionCode,15,"Building Perimeter"
538,AreaBuildingDefinitionCode,16,"Total Area"
539,AreaBuildingDefinitionCode,17,"Base Area"
540,AreaBuildingDefinitionCode,18,Garage
541,AreaBuildingDefinitionCode,19,Attic
542,AreaBuildingDefinitionCode,20,"Finished Area"
